Matricule;Établissement;Nom;Prénom;Sexe;Date de naissance;Nationalité;Titre de séjour;Date d'entrée;Date de sortie;Type de contrat;Statut;Service;Emploi;Temps de travail;Salaire mensuel brut;Coefficient;Absence longue en cours;Mandat;Bénéficiaire obligation emploi;Observations
M050409;Agence Sud;DEVILLERS;Mathieu;H;07/11/1991;Française;;23/03/2012;;CDI;Employé;Marketing;Chargé(e) de recouvrement amiable;Temps plein;2804,38;C;;;;
M050410;Agence Est;DEZE;Matthias;H;10/04/1963;Française;;06/10/1986;;CDI;Cadre;Finance;Responsable des ressources humaines;Temps plein;6894,60;K;;;;
M050411;Agence Ouest;DIDIER;Maxime;H;13/09/1980;Française;;17/05/2003;;CDI;Agent de maîtrise;Réseau;Responsable d’unité;80 %;4287,67;F;;;;
M050412;Centre de services clients;DIEUDONNE;Michel;H;16/02/1997;Française;;28/12/2021;;CDI;Technicien;Back-office;Chargé(e) d’études;Temps plein;3427,35;F;;;;
M050413;Siège;DION;Nicolas;H;19/07/1969;Française;;11/07/1994;;CDI;Technicien;Crédit;Contrôleur(se) de premier niveau;Temps plein;4411,84;E;;;;
M050414;Agence Nord;DOISNEAU;Véronique;F;22/12/1986;Française;;22/02/2012;;CDI;Employé;Conformité;Conseiller(ère) clientèle particuliers;Temps plein;2908,22;D;;;;
M050415;Agence Sud;DOLLE;Victoire;F;25/05/2003;Française;;05/09/2024;;CDI;Employé;Ressources humaines;Conseiller(ère) clientèle professionnels;Temps plein;2637,89;A;;;;
M050416;Agence Est;DOMBRE;Violaine;F;28/10/1975;Française;;16/04/2003;;CDI;Employé;Systèmes d’information;Gestionnaire back-office;Temps plein;3229,21;B;;;;
M050417;Agence Ouest;DONNET;Virginie;F;03/03/1992;Française;;27/11/2021;;CDI;Employé;Juridique;Gestionnaire des moyens de paiement;Temps plein;2802,22;C;;;;
M050418;Centre de services clients;DORE;Zoé;F;06/08/1964;Française;;10/06/1994;;CDI;Cadre;Contrôle interne;Analyste financier(ère);Temps plein;6084,51;K;;;;
M050419;Siège;DORIN;Adélaïde;F;09/01/1981;Française;;21/01/2012;;CDI;Agent de maîtrise;Marketing;Responsable d’unité;Temps plein;3663,49;F;;;;
M050420;Agence Nord;DOSSIER;Agnès;F;12/06/1998;Française;;04/08/2024;;CDI;Technicien;Finance;Chargé(e) d’études;Temps plein;3060,39;F;;;;
M050421;Agence Sud;DOUAY;Aline;F;15/11/1970;Française;;15/03/2003;;CDI;Employé;Réseau;Chargé(e) de clientèle à distance;Temps plein;2964,21;C;;;;
M050422;Agence Est;DOUCHET;Quentin;H;18/04/1987;Française;;26/10/2008;;CDI;Employé;Back-office;Chargé(e) d’accueil;Temps plein;2992,06;D;;;;
M050423;Agence Ouest;DOUSSET;Raphaël;H;21/09/2004;Française;;09/05/2024;;CDI;Employé;Crédit;Conseiller(ère) clientèle particuliers;Temps plein;2600,34;A;;;;
M050424;Centre de services clients;DRAPEAU;Raymond;H;24/02/1976;Française;;20/12/1999;;CDI;Employé;Conformité;Conseiller(ère) clientèle professionnels;Temps plein;3322,59;B;;;;
M050425;Siège;DRIANT;Régis;H;27/07/1993;Française;;03/07/2017;;CDI;Cadre;Ressources humaines;Auditeur(rice) interne;Temps plein;5426,21;J;;;;
M050426;Agence Nord;DROUET;Rémi;H;02/12/1965;Française;;14/02/1990;;CDI;Cadre;Systèmes d’information;Contrôleur(se) des risques;Temps plein;6891,84;K;;;;
M050427;Agence Sud;DRUELLE;René;H;05/05/1982;Française;;25/09/2008;;CDI;Agent de maîtrise;Juridique;Responsable d’unité;Temps plein;4309,22;F;;;;
M050428;Agence Est;DUARTE;Richard;H;08/10/1999;Française;;08/04/2024;;CDI;Technicien;Contrôle interne;Chargé(e) d’études;90 %;3530,74;F;;;;
M050429;Agence Ouest;DUBOST;Armelle;F;11/03/1971;Française;;19/11/1999;;CDI;Employé;Marketing;Opérateur(rice) de saisie;Temps plein;2932,65;C;;;;
M050430;Centre de services clients;DUCASSE;Aurélia;F;14/08/1988;Française;;02/06/2017;;CDI;Employé;Finance;Chargé(e) de clientèle à distance;Temps plein;2505,66;D;;;;
M050431;Siège;DUCHAMP;Aurore;F;17/01/1960;Portugaise;;13/01/1990;;CDI;Employé;Réseau;Chargé(e) d’accueil;Temps plein;3253,64;A;;;;
M050432;Agence Nord;DUCLERC;Bénédicte;F;20/06/1977;Espagnole;;24/08/2008;;CDI;Employé;Back-office;Conseiller(ère) clientèle particuliers;Temps plein;2826,66;B;;;;
M050433;Agence Sud;DUCOUDRE;Bérangère;F;23/11/1994;Italienne;;07/03/2024;;CDI;Cadre;Crédit;Ingénieur patrimonial;Temps plein;4730,46;J;;;;
M050434;Agence Est;DUFEU;Camille;F;26/04/1966;Marocaine;Carte de résident;18/10/1999;;CDI;Cadre;Conformité;Responsable conformité;Temps plein;6039,34;K;;;;
M050435;Agence Ouest;DUFOSSE;Carine;F;01/09/1983;Algérienne;Carte de séjour pluriannuelle;01/05/2004;;CDI;Agent de maîtrise;Ressources humaines;Responsable d’unité;Temps plein;4158,18;F;;;;
M050436;Centre de services clients;DUGUE;Caroline;F;04/02/2000;Tunisienne;Carte de séjour pluriannuelle;12/12/2022;;CDI;Technicien;Systèmes d’information;Chargé(e) d’études;Temps plein;3335,41;F;;;;
M050437;Siège;DUHAMEL;Stéphane;H;07/07/1972;Roumaine;;23/07/1995;;CDI;Employé;Juridique;Assistant(e) commercial(e);Temps plein;3510,27;C;;;Oui;
M050438;Agence Nord;DULAC;Sylvain;H;10/12/1989;Allemande;;06/02/2013;;CDI;Employé;Contrôle interne;Opérateur(rice) de saisie;Temps plein;3064,21;D;;;;
M050439;Agence Sud;DUMAINE;Théo;H;13/05/1961;Belge;;17/09/1986;;CDI;Employé;Marketing;Chargé(e) de clientèle à distance;Temps plein;3840,80;A;;;;
M050440;Agence Est;DUMONT;Thibaut;H;16/10/1978;Sénégalaise;Carte de résident;28/04/2004;;CDI;Employé;Finance;Chargé(e) d’accueil;Temps plein;2914,74;B;;;;
M050441;Agence Ouest;DUPIN;Thierry;H;19/03/1995;Ivoirienne;Carte de séjour pluriannuelle;11/11/2022;03/07/2023;CDD accroissement;Cadre;Réseau;Directeur(rice) d’agence;Temps plein;4890,76;J;;;;
M050442;Centre de services clients;DUPLAN;Thomas;H;22/08/1967;Comorienne;Carte de séjour pluriannuelle;22/06/1995;;CDI;Agent de maîtrise;Back-office;Adjoint(e) au directeur d’agence;Temps plein;4478,99;G;;;;
M050443;Siège;DUPUY;Claire;F;25/01/1984;Malienne;Carte de résident;05/01/2013;;CDI;Technicien;Crédit;Technicien(ne) des métiers de la banque;Temps plein;3458,00;E;;;;
M050444;Agence Nord;DURAND;Clarisse;F;28/06/2001;Turque;Carte de séjour pluriannuelle;16/08/2024;;CDI;Ouvrier;Conformité;Agent de sécurité;Temps plein;2169,89;B;;;;
M050445;Agence Sud;DURIEU;Coline;F;03/11/1973;Polonaise;;27/03/2004;;CDI;Employé;Ressources humaines;Chargé(e) de recouvrement amiable;70 %;3010,10;C;;;;
M050446;Agence Est;DUROT;Coralie;F;06/04/1990;Camerounaise;Carte de résident;10/10/2022;;CDI;Employé;Systèmes d’information;Assistant(e) commercial(e);Temps plein;2583,11;D;;;;
M050447;Agence Ouest;DUSSAUT;Delphine;F;09/09/1962;Congolaise (RDC);Carte de séjour pluriannuelle;21/05/1995;;CDI;Employé;Juridique;Opérateur(rice) de saisie;Temps plein;3331,09;A;;;;
M050448;Centre de services clients;DUTHU;Diane;F;12/02/1979;Haïtienne;Carte de séjour pluriannuelle;04/12/2000;;CDI;Cadre;Contrôle interne;Analyste financier(ère);Temps plein;6110,70;I;;;;
M050449;Siège;DUVAL;Dominique;F;15/07/1996;Française;;15/07/2018;;CDI;Cadre;Marketing;Chef(fe) de projet;Temps plein;5242,27;J;;;;
M050450;Agence Nord;ECHARD;Éliane;F;18/12/1968;Française;;26/02/1991;;CDI;Agent de maîtrise;Finance;Adjoint(e) au directeur d’agence;Temps plein;4789,04;G;;;;
M050451;Agence Sud;EDELIN;Zacharie;H;21/05/1985;Française;;09/09/2009;;CDI;Technicien;Réseau;Technicien(ne) des métiers de la banque;Temps plein;3602,79;E;;;;
M050452;Agence Est;EGRET;Adrien;H;24/10/2002;Française;;20/04/2024;;CDI;Employé;Back-office;Gestionnaire back-office;Temps plein;2407,34;B;;;;
M050453;Agence Ouest;ELIAS;Alain;H;27/03/1974;Française;;03/11/2000;;CDI;Employé;Crédit;Gestionnaire des moyens de paiement;Temps plein;3102,42;C;;;;
M050454;Centre de services clients;EMERY;Albert;H;02/08/1991;Française;;14/06/2018;;CDI;Employé;Conformité;Chargé(e) de recouvrement amiable;Temps plein;2656,36;D;;;;
M050455;Siège;ENJALBERT;Alexandre;H;05/01/1963;Française;;25/01/1991;;CDI;Employé;Ressources humaines;Assistant(e) commercial(e);Temps plein;3432,95;A;;;;
M050456;Agence Nord;EPAILLARD;Alexis;H;08/06/1980;Française;;08/08/2009;;CDI;Cadre;Systèmes d’information;Contrôleur(se) des risques;Temps plein;5740,73;I;;;;
M050457;Agence Sud;ERNOULT;Fanny;F;11/11/1997;Française;;19/03/2024;;CDI;Cadre;Juridique;Juriste bancaire;Temps plein;4802,46;J;;;;
M050458;Agence Est;ESCUDIE;Flora;F;14/04/1969;Française;;02/10/2000;;CDI;Agent de maîtrise;Contrôle interne;Adjoint(e) au directeur d’agence;Temps plein;4330,52;G;;;;
M050459;Agence Ouest;ESNAULT;Florence;F;17/09/1986;Française;;13/05/2018;;CDI;Technicien;Marketing;Technicien(ne) des métiers de la banque;Temps plein;3498,45;E;;;;
M050460;Centre de services clients;ESPINASSE;Françoise;F;20/02/2003;Française;;24/12/2024;;CDI;Employé;Finance;Conseiller(ère) clientèle professionnels;Temps plein;2652,89;B;;;;
M050461;Siège;ESTEVE;Gabrielle;F;23/07/1975;Française;;07/07/1996;;CDI;Employé;Réseau;Gestionnaire back-office;Temps plein;3426,98;C;;;;
M050462;Agence Nord;ETIENNE;Geneviève;F;26/12/1992;Française;;18/02/2014;;CDI;Employé;Back-office;Gestionnaire des moyens de paiement;50 %;2519,99;D;;;;
M050463;Agence Sud;EUDES;Ghislaine;F;01/05/1964;Française;;01/09/1987;;CDI;Employé;Crédit;Chargé(e) de recouvrement amiable;Temps plein;3267,97;A;;;;
M050464;Agence Est;EVEN;Gwenaëlle;F;04/10/1981;Française;;12/04/2005;;CDI;Cadre;Conformité;Responsable conformité;Temps plein;5585,53;I;;;;
M050465;Agence Ouest;EYNARD;Aurélien;H;07/03/1998;Française;;23/11/2023;;CDI;Agent de maîtrise;Ressources humaines;Superviseur(e) back-office;Temps plein;3463,87;F;;;;
M050466;Centre de services clients;FABRE;Baptiste;H;10/08/1970;Française;;06/06/1996;;CDI;Technicien;Systèmes d’information;Gestionnaire de patrimoine junior;Temps plein;4221,10;F;;;;
M050467;Siège;FAGE;Benjamin;H;13/01/1987;Française;;17/01/2014;;CDI;Ouvrier;Juridique;Agent de maintenance;Temps plein;2527,08;A;;;;
M050468;Agence Nord;FALCON;Benoît;H;16/06/2004;Française;;28/08/2024;;CDI;Employé;Contrôle interne;Conseiller(ère) clientèle particuliers;Temps plein;2615,34;B;;;;
M050469;Agence Sud;FANTIN;Bernard;H;19/11/1976;Française;;11/03/2005;;CDI;Employé;Marketing;Conseiller(ère) clientèle professionnels;Temps plein;3174,57;C;;;;
M050470;Agence Est;FARGE;Bertrand;H;22/04/1993;Française;;22/10/2023;;CDI;Employé;Finance;Gestionnaire back-office;Temps plein;2728,51;D;;;;
M050471;Agence Ouest;FARINA;Josiane;F;25/09/1965;Française;;05/05/1996;;CDI;Cadre;Réseau;Directeur(rice) d’agence;Temps plein;6342,24;H;;;;
M050472;Centre de services clients;FAUCON;Judith;F;28/02/1982;Française;;16/12/2014;;CDI;Cadre;Back-office;Chargé(e) d’affaires entreprises;Temps plein;5473,81;I;;;;
M050473;Siège;FAUGERE;Julie;F;03/07/1999;Portugaise;;27/07/2024;;CDI;Agent de maîtrise;Crédit;Superviseur(e) back-office;Temps plein;3155,46;F;;;;
M050474;Agence Nord;FAURE;Justine;F;06/12/1971;Espagnole;;10/02/1992;;CDI;Technicien;Conformité;Gestionnaire de patrimoine junior;Temps plein;4054,71;F;;;;
M050475;Agence Sud;FAVRE;Karine;F;09/05/1988;Italienne;;21/09/2010;;CDI;Employé;Ressources humaines;Chargé(e) de clientèle à distance;Temps plein;2703,44;A;;;;
M050476;Agence Est;FAYARD;Laetitia;F;12/10/1960;Marocaine;Carte de résident;04/04/1986;;CDI;Employé;Systèmes d’information;Chargé(e) d’accueil;Temps plein;3373,08;B;;;;
M050477;Agence Ouest;FEBVRE;Laure;F;15/03/1977;Algérienne;Carte de séjour pluriannuelle;15/11/2001;;CDI;Employé;Juridique;Conseiller(ère) clientèle particuliers;Temps plein;3024,43;C;;;;
M050478;Centre de services clients;FELIX;Léa;F;18/08/1994;Tunisienne;Carte de séjour pluriannuelle;26/06/2019;20/10/2020;CDD accroissement;Employé;Contrôle interne;Conseiller(ère) clientèle professionnels;Temps plein;2597,44;D;;;;
M050479;Siège;FENOUIL;Corentin;H;21/01/1966;Roumaine;;09/01/1992;;CDI;Cadre;Marketing;Chef(fe) de projet;Temps plein;6665,46;H;;;;
M050480;Agence Nord;FERAUD;Cyril;H;24/06/1983;Allemande;;20/08/2010;;CDI;Cadre;Finance;Responsable des ressources humaines;Temps plein;5760,04;I;;;;
M050481;Agence Sud;FERRAND;Damien;H;27/11/2000;Belge;;03/03/2024;;CDI;Agent de maîtrise;Réseau;Superviseur(e) back-office;Temps plein;3634,58;F;;;;
M050482;Agence Est;FERRE;Daniel;H;02/04/1972;Sénégalaise;Carte de résident;14/10/2001;;CDI;Technicien;Back-office;Gestionnaire de patrimoine junior;Temps plein;4254,75;F;;;;
M050483;Agence Ouest;FEUGERE;David;H;05/09/1989;Ivoirienne;Carte de séjour pluriannuelle;25/05/2019;;CDI;Employé;Crédit;Opérateur(rice) de saisie;Temps plein;2916,19;A;;;;
M050484;Centre de services clients;FEVRIER;Denis;H;08/02/1961;Comorienne;Carte de séjour pluriannuelle;08/12/1992;;CDI;Employé;Conformité;Chargé(e) de clientèle à distance;Temps plein;3692,78;B;;;;
M050485;Siège;FIALON;Didier;H;11/07/1978;Malienne;Carte de résident;19/07/2010;;CDI;Employé;Ressources humaines;Chargé(e) d’accueil;Temps plein;2766,72;C;;;;
M050486;Agence Nord;FICHOT;Marion;F;14/12/1995;Turque;Carte de séjour pluriannuelle;02/02/2024;;CDI;Employé;Systèmes d’information;Conseiller(ère) clientèle particuliers;Temps plein;2330,89;D;;;;
M050487;Agence Sud;FILLON;Marlène;F;17/05/1967;Polonaise;;13/09/1988;;CDI;Cadre;Juridique;Juriste bancaire;Temps plein;6475,32;H;;;;
M050488;Agence Est;FIRMIN;Marthe;F;20/10/1984;Camerounaise;Carte de résident;24/04/2006;;CDI;Agent de maîtrise;Contrôle interne;Animateur(rice) commercial(e);Temps plein;3965,50;G;;;;
M050489;Agence Ouest;FLAMANT;Maryse;F;23/03/2001;Congolaise (RDC);Carte de séjour pluriannuelle;07/11/2024;;CDI;Technicien;Marketing;Contrôleur(se) de premier niveau;Temps plein;3147,39;E;;;;
M050490;Centre de services clients;FLEURY;Mathilde;F;26/08/1973;Haïtienne;Carte de séjour pluriannuelle;18/06/1997;;CDI;Ouvrier;Finance;Agent d’entretien;Temps plein;2852,95;B;;;;
M050491;Siège;FLOCH;Maud;F;01/01/1990;Française;;01/01/2015;;CDI;Employé;Réseau;Assistant(e) commercial(e);Temps plein;2780,88;A;;;;
M050492;Agence Nord;FOLLET;Mélanie;F;04/06/1962;Française;;12/08/1988;;CDI;Employé;Back-office;Opérateur(rice) de saisie;Temps plein;3528,86;B;;;;
M050493;Agence Sud;FONTAN;Micheline;F;07/11/1979;Française;;23/03/2006;;CDI;Employé;Crédit;Chargé(e) de clientèle à distance;Temps plein;3101,88;C;;;;
M050494;Agence Est;FORESTIER;Eugène;H;10/04/1996;Française;;06/10/2024;;CDI;Employé;Conformité;Chargé(e) d’accueil;Temps plein;2773,34;D;;;;
M050495;Agence Ouest;FORT;Fabien;H;13/09/1968;Française;;17/05/1997;;CDI;Cadre;Ressources humaines;Auditeur(rice) interne;Temps plein;6610,01;H;;;;
M050496;Centre de services clients;FOSSE;Fabrice;H;16/02/1985;Française;;28/12/2015;;CDI;Agent de maîtrise;Systèmes d’information;Animateur(rice) commercial(e);80 %;3655,19;G;;;;
M050497;Siège;FOUCAULT;Félix;H;19/07/2002;Française;;11/07/2024;;CDI;Technicien;Juridique;Contrôleur(se) de premier niveau;Temps plein;3137,74;E;;;;
M050498;Agence Nord;FOUGERE;Florent;H;22/12/1974;Française;;22/02/2006;;CDI;Employé;Contrôle interne;Gestionnaire des moyens de paiement;Temps plein;2954,40;D;;;Oui;
M050499;Agence Sud;FOULON;Florian;H;25/05/1991;Française;;05/09/2024;;CDI;Employé;Marketing;Chargé(e) de recouvrement amiable;Temps plein;2508,34;A;;;;
M050500;Agence Est;FOURNIER;Noémie;F;28/10/1963;Française;;16/04/1986;;CDI;Employé;Finance;Assistant(e) commercial(e);Temps plein;3445,08;B;;;;
M050501;Agence Ouest;FRADIN;Océane;F;03/03/1980;Française;;27/11/2002;;CDI;Employé;Réseau;Opérateur(rice) de saisie;Temps plein;3070,32;C;;;;
M050502;Centre de services clients;FRAISSE;Odile;F;06/08/1997;Française;;10/06/2020;;CDI;Cadre;Back-office;Chargé(e) d’affaires entreprises;Temps plein;5020,00;K;;;;
M050503;Siège;FRANCK;Olivia;F;09/01/1969;Française;;21/01/1993;;CDI;Cadre;Crédit;Ingénieur patrimonial;Temps plein;6430,15;H;;;;
M050504;Agence Nord;FREMY;Pascale;F;12/06/1986;Française;;04/08/2011;;CDI;Agent de maîtrise;Conformité;Animateur(rice) commercial(e);Temps plein;3994,33;G;;;;
M050505;Agence Sud;FRESNEL;Patricia;F;15/11/2003;Française;;15/03/2024;;CDI;Technicien;Ressources humaines;Contrôleur(se) de premier niveau;Temps plein;3355,39;E;;;;
M050506;Agence Est;FREY;Paule;F;18/04/1975;Française;;26/10/2002;;CDI;Employé;Systèmes d’information;Gestionnaire back-office;Temps plein;3285,32;D;;;;
M050507;Agence Ouest;FRIN;Pauline;F;21/09/1992;Française;;09/05/2020;;CDI;Employé;Juridique;Gestionnaire des moyens de paiement;Temps plein;2378,33;A;;;;
M050508;Centre de services clients;FROMENT;Grégoire;H;24/02/1964;Française;;20/12/1993;;CDI;Employé;Contrôle interne;Chargé(e) de recouvrement amiable;Temps plein;3257,61;B;;;;
M050509;Siège;FUCHS;Guillaume;H;27/07/1981;Française;;03/07/2011;;CDI;Employé;Marketing;Assistant(e) commercial(e);Temps plein;2811,55;C;;;;
M050510;Agence Nord;GABORIEAU;Gustave;H;02/12/1998;Française;;14/02/2024;;CDI;Cadre;Finance;Responsable des ressources humaines;Temps plein;4872,38;K;;;;
M050511;Agence Sud;GACHON;Guy;H;05/05/1970;Française;;25/09/2002;;CDI;Agent de maîtrise;Réseau;Responsable d’unité;Temps plein;4304,96;F;;;;
M050512;Agence Est;GADEAU;Henri;H;08/10/1987;Française;;08/04/2020;;CDI;Technicien;Back-office;Chargé(e) d’études;Temps plein;3442,22;F;;;;
M050513;Agence Ouest;GAGNAIRE;Hervé;H;11/03/2004;Française;;19/11/2024;;CDI;Technicien;Crédit;Contrôleur(se) de premier niveau;90 %;3345,74;E;;;;
M050514;Centre de services clients;GAILLARD;Roxane;F;14/08/1976;Française;;02/06/1998;;CDI;Employé;Conformité;Conseiller(ère) clientèle professionnels;Temps plein;3253,76;D;;;;
M050515;Siège;GALIBERT;Sabine;F;17/01/1993;Portugaise;;13/01/2016;09/01/2017;CDD accroissement;Employé;Ressources humaines;Gestionnaire back-office;Temps plein;2826,77;A;;;;
M050516;Agence Nord;GALLIEN;Salomé;F;20/06/1965;Espagnole;;24/08/1989;;CDI;Employé;Systèmes d’information;Gestionnaire des moyens de paiement;Temps plein;3574,75;B;;;;
M050517;Agence Sud;GAMBIER;Sandra;F;23/11/1982;Italienne;;07/03/2007;;CDI;Employé;Juridique;Chargé(e) de recouvrement amiable;Temps plein;3147,77;C;;;;
M050518;Agence Est;GANDON;Sarah;F;26/04/1999;Marocaine;Carte de résident;18/10/2024;;CDI;Cadre;Contrôle interne;Analyste financier(ère);Temps plein;4545,46;K;;;;
M050519;Agence Ouest;GARCIA;Séverine;F;01/09/1971;Algérienne;Carte de séjour pluriannuelle;01/05/1998;;CDI;Agent de maîtrise;Marketing;Responsable d’unité;Temps plein;4145,19;F;;;;
M050520;Centre de services clients;GARDET;Sibylle;F;04/02/1988;Tunisienne;Carte de séjour pluriannuelle;12/12/2016;;CDI;Technicien;Finance;Chargé(e) d’études;Temps plein;3308,47;F;;;;
M050521;Siège;GARNIER;Solange;F;07/07/1960;Roumaine;;23/07/1989;;CDI;Employé;Réseau;Chargé(e) d’accueil;Temps plein;3309,75;C;;;;
M050522;Agence Nord;GAROT;Jonathan;H;10/12/1977;Allemande;;06/02/2007;;CDI;Employé;Back-office;Conseiller(ère) clientèle particuliers;Temps plein;2999,23;D;;;;
M050523;Agence Sud;GASNIER;Joseph;H;13/05/1994;Belge;;17/09/2024;;CDI;Employé;Crédit;Conseiller(ère) clientèle professionnels;Temps plein;2580,34;A;;;;
M050524;Agence Est;GASTAUD;Julien;H;16/10/1966;Sénégalaise;Carte de résident;28/04/1998;;CDI;Employé;Conformité;Gestionnaire back-office;Temps plein;3329,76;B;;;;
M050525;Agence Ouest;GATIEN;Kévin;H;19/03/1983;Ivoirienne;Carte de séjour pluriannuelle;11/11/2016;;CDI;Cadre;Ressources humaines;Auditeur(rice) interne;Temps plein;5458,90;J;;;;
M050526;Centre de services clients;GAUDET;Laurent;H;22/08/2000;Comorienne;Carte de séjour pluriannuelle;22/06/2021;;CDI;Cadre;Systèmes d’information;Contrôleur(se) des risques;Temps plein;5238,45;K;;;;
M050527;Siège;GAUTHIER;Lionel;H;25/01/1972;Malienne;Carte de résident;05/01/1994;;CDI;Agent de maîtrise;Juridique;Responsable d’unité;Temps plein;4811,28;F;;;;
M050528;Agence Nord;GAUVAIN;Loïc;H;28/06/1989;Turque;Carte de séjour pluriannuelle;16/08/2012;;CDI;Technicien;Contrôle interne;Chargé(e) d’études;Temps plein;3929,18;F;;;;
M050529;Agence Sud;GAY;Vanessa;F;03/11/1961;Polonaise;;27/03/1986;;CDI;Employé;Marketing;Chargé(e) de clientèle à distance;Temps plein;3252,08;C;;;;
M050530;Agence Est;GAZAN;Véronique;F;06/04/1978;Camerounaise;Carte de résident;10/10/2003;;CDI;Employé;Finance;Chargé(e) d’accueil;70 %;2851,21;D;;;;
M050531;Agence Ouest;GENDRE;Victoire;F;09/09/1995;Congolaise (RDC);Carte de séjour pluriannuelle;21/05/2021;;CDI;Employé;Réseau;Conseiller(ère) clientèle particuliers;Temps plein;2424,22;A;;;;
M050532;Centre de services clients;GENET;Violaine;F;12/02/1967;Haïtienne;Carte de séjour pluriannuelle;04/12/1994;;CDI;Employé;Back-office;Conseiller(ère) clientèle professionnels;Temps plein;3172,20;B;;;;
M050533;Siège;GENTIL;Virginie;F;15/07/1984;Française;;15/07/2012;;CDI;Cadre;Crédit;Ingénieur patrimonial;Temps plein;5318,08;J;;;;
